log_price,price,review_scores_rating,has_availability,property_type,instant_bookable,number_of_reviews_ltm,availability_60,review_scores_checkin,room_type,neighbourhood_cleansed,accommodates,review_scores_cleanliness,beds,host_response_time,host_is_superhost,bedrooms,latitude,minimum_nights,reviews_per_month,availability_90,bathrooms_text,availability_365
5.298317366548036,200.0,96.0,True,14,False,0,60,10.0,0,110,3,8.0,2.0,2,True,2.0,43.65982,28,0.4,90,2,90
5.111987788356544,166.0,100.0,True,8,False,0,58,9.0,0,122,4,10.0,2.0,1,False,1.0,43.64124,28,0.23,88,2,88
5.19295685089021,180.0,100.0,True,18,False,0,57,10.0,0,21,4,10.0,2.0,1,False,2.0,43.67572,28,0.1,87,5,267
4.31748811353631,75.0,100.0,True,14,True,0,0,10.0,0,59,4,10.0,2.0,1,False,1.0,43.66594,28,0.05,0,2,0
5.075173815233827,160.0,99.0,True,5,False,0,58,10.0,0,79,2,10.0,1.0,1,True,1.0,43.65345,28,0.56,88,2,363
4.30406509320417,74.0,60.0,True,5,False,0,0,8.0,0,19,2,6.0,1.0,1,False,1.0,43.66511,28,0.02,0,2,0
4.0943445622221,60.0,80.0,False,5,False,0,0,10.0,0,135,2,6.0,1.0,1,False,1.0,43.67763,28,0.02,0,2,0
4.553876891600541,95.0,97.0,True,8,False,3,0,10.0,0,87,3,9.0,2.0,1,True,1.0,43.63649,28,1.13,0,2,0
4.174387269895637,65.0,99.0,True,21,False,0,0,10.0,2,94,2,10.0,1.0,1,False,1.0,43.65677,28,0.74,0,4,0
4.406719247264253,82.0,98.0,True,5,False,4,28,10.0,0,120,4,10.0,2.0,4,True,2.0,43.66103,28,1.62,28,2,28
3.218875824868201,25.0,60.0,False,21,False,0,0,10.0,2,135,1,4.0,1.0,1,True,1.0,43.68015,28,0.02,0,2,0
4.477336814478207,88.0,95.0,True,8,False,18,5,10.0,0,86,5,9.0,3.0,3,False,1.0,43.77955,28,1.91,35,2,125
5.991464547107982,400.0,100.0,True,5,False,0,0,10.0,0,122,4,9.0,2.0,1,False,2.0,43.64247,28,0.05,0,7,0
4.727387818712341,113.0,80.0,True,5,False,0,0,8.0,0,100,2,6.0,2.0,1,False,1.0,43.66147,28,0.02,0,2,0
4.882801922586371,132.0,100.0,True,5,False,0,0,10.0,0,129,4,10.0,3.0,1,False,2.0,43.76606,28,0.02,0,7,0
4.59511985013459,99.0,96.0,True,5,False,0,0,10.0,0,69,5,9.0,2.0,4,False,2.0,43.71023,28,0.96,0,2,0
4.787491742782046,120.0,100.0,True,5,False,0,0,10.0,0,23,2,10.0,1.0,1,False,1.0,43.66544,28,0.02,0,2,0
4.605170185988092,100.0,60.0,False,5,False,0,0,6.0,0,122,2,4.0,1.0,1,False,1.0,43.64015,28,0.02,0,2,0
4.276666119016055,72.0,80.0,True,21,False,0,57,8.0,2,77,1,8.0,1.0,1,False,1.0,43.62496,28,0.05,87,2,362
4.248495242049359,70.0,85.0,True,28,False,0,0,10.0,2,122,2,8.0,1.0,1,False,1.0,43.64075,28,0.18,0,3,0
3.688879454113936,40.0,95.0,True,36,False,2,0,10.0,2,46,1,10.0,1.0,2,False,1.0,43.6697,1,1.0,0,3,0
4.0943445622221,60.0,100.0,True,21,False,0,0,10.0,2,129,2,10.0,1.0,1,False,1.0,43.75897,28,0.06,0,2,0
5.187385805840755,179.0,100.0,True,15,False,0,0,9.0,0,109,2,10.0,1.0,1,False,1.0,43.64185,28,0.18,0,2,0
5.438079308923196,230.0,97.0,True,14,False,0,0,10.0,0,71,4,10.0,2.0,1,False,2.0,43.64711,21,0.25,0,5,0
4.941642422609304,140.0,100.0,True,5,True,0,0,10.0,0,65,6,9.0,4.0,4,False,3.0,43.78595,4,0.07,0,2,252
5.666426688112432,289.0,100.0,True,14,False,1,32,10.0,0,110,5,10.0,3.0,4,False,2.0,43.66456,28,0.14,62,2,152
4.007333185232471,55.0,95.0,True,5,False,4,29,10.0,0,34,5,9.0,2.0,1,True,1.0,43.65294,28,3.46,59,2,334
5.41610040220442,225.0,100.0,False,8,False,0,0,10.0,0,122,6,10.0,3.0,1,False,3.0,43.64155,28,0.02,0,7,0
5.181783550292085,178.0,95.0,True,8,False,0,59,10.0,0,122,2,10.0,1.0,1,False,1.0,43.64458,28,0.3,89,2,89
4.477336814478207,88.0,97.0,True,5,False,4,12,10.0,0,116,2,10.0,1.0,4,False,1.0,43.67209,6,1.22,13,2,241
5.010635294096256,150.0,90.0,True,14,False,0,60,9.0,0,116,2,10.0,1.0,4,False,1.0,43.66744,30,0.23,90,2,365
4.948759890378168,141.0,99.0,True,36,False,3,60,10.0,2,1,4,10.0,0.0,4,True,2.0,43.79279,2,0.6,90,4,365
3.4011973816621555,30.0,97.0,True,36,False,0,30,10.0,2,125,1,10.0,1.0,2,False,1.0,43.78784,28,0.22,60,6,335
4.5217885770490405,92.0,97.0,True,5,False,7,11,10.0,0,59,4,10.0,2.0,2,False,1.0,43.66202,28,2.66,41,2,316
5.41610040220442,225.0,89.0,True,14,True,0,0,9.0,0,87,5,9.0,3.0,1,False,2.0,43.64366,28,0.12,0,7,0
4.3694478524670215,79.0,95.0,True,36,True,1,15,10.0,2,67,2,9.0,1.0,4,False,1.0,43.75711,2,0.26,45,3,320
4.3694478524670215,79.0,89.0,True,36,True,0,40,10.0,2,67,2,9.0,1.0,4,False,1.0,43.75658,2,0.48,70,3,345
3.555348061489413,35.0,98.0,True,51,False,0,60,10.0,3,95,3,10.0,3.0,4,True,1.0,43.7646,28,0.18,90,6,365
4.248495242049359,70.0,100.0,True,5,False,0,0,10.0,0,29,3,9.0,1.0,1,False,1.0,43.68522,28,0.08,0,2,0
5.010635294096256,150.0,100.0,True,8,False,4,4,10.0,0,87,3,10.0,1.0,3,True,1.0,43.63527,28,0.27,4,2,214
4.290459441148391,73.0,94.0,True,21,False,0,59,10.0,2,6,1,9.0,1.0,1,False,1.0,43.65845,28,0.58,89,2,364
3.912023005428146,50.0,83.0,True,21,True,0,60,10.0,2,95,3,9.0,1.0,4,True,1.0,43.76426,28,0.15,90,6,365
3.555348061489413,35.0,96.0,True,21,False,0,60,10.0,2,95,2,10.0,1.0,4,True,1.0,43.76457,28,0.51,90,4,365
4.605170185988092,100.0,100.0,True,8,False,3,4,10.0,0,122,3,10.0,2.0,3,True,1.0,43.64288,89,0.34,4,2,71
4.07753744390572,59.0,97.0,True,21,False,0,1,10.0,2,133,1,10.0,1.0,1,False,1.0,43.6848,28,3.2,1,4,1
5.181783550292085,178.0,97.0,True,5,False,0,60,10.0,0,125,6,10.0,3.0,4,False,2.0,43.77747,28,0.53,90,2,365
4.653960350157523,105.0,100.0,True,8,True,0,0,10.0,0,23,5,10.0,2.0,3,False,2.0,43.66486,30,0.24,19,7,294
4.394449154672439,81.0,98.0,True,8,False,0,59,10.0,0,122,2,10.0,1.0,1,False,1.0,43.64277,29,0.15,89,2,364
4.060443010546419,58.0,100.0,True,36,False,0,0,10.0,2,25,1,8.0,1.0,1,False,1.0,43.74189,30,0.02,0,4,68
4.382026634673881,80.0,100.0,True,5,False,0,0,10.0,0,87,1,10.0,1.0,1,False,1.0,43.63748,28,0.23,0,2,0
4.499809670330265,90.0,87.0,False,5,False,0,0,8.0,0,6,2,8.0,1.0,1,False,1.0,43.64855,28,0.07,0,2,0
4.787491742782046,120.0,94.0,True,18,False,0,60,10.0,0,94,6,9.0,3.0,4,False,2.0,43.6603,28,0.91,90,2,365
4.762173934797756,117.0,99.0,True,5,False,3,59,10.0,0,119,2,10.0,1.0,3,True,1.0,43.64875,28,3.29,89,2,364
4.787491742782046,120.0,97.0,True,8,False,1,0,10.0,0,129,4,10.0,3.0,2,False,3.0,43.77537,30,0.5,0,7,254
4.787491742782046,120.0,96.0,True,14,False,0,60,10.0,0,92,4,9.0,2.0,3,True,2.0,43.6843,28,3.72,90,2,365
5.1298987149230735,169.0,100.0,True,5,False,0,0,10.0,0,87,2,10.0,2.0,1,False,2.0,43.64315,28,0.17,0,2,0
4.248495242049359,70.0,100.0,True,21,True,0,0,10.0,2,120,2,10.0,1.0,1,False,1.0,43.65833,28,0.02,0,4,0
5.176149732573829,177.0,95.0,True,8,False,2,0,10.0,0,87,4,9.0,1.0,4,True,1.0,43.63718,30,0.26,0,2,99
5.1298987149230735,169.0,99.0,True,36,False,0,59,10.0,2,129,2,10.0,1.0,1,False,1.0,43.77885,4,0.24,89,6,364
3.8918202981106265,49.0,100.0,True,28,False,0,0,10.0,2,126,2,10.0,1.0,1,False,1.0,43.70192,29,0.44,9,4,284
3.80666248977032,45.0,95.0,True,36,False,1,46,10.0,2,97,1,10.0,1.0,3,True,1.0,43.67936,2,0.32,76,4,351
5.983936280687191,397.0,93.0,True,14,False,0,0,10.0,0,3,6,9.0,5.0,4,False,4.0,43.66944,29,0.23,10,18,285
2.9444389791664403,19.0,83.0,True,36,False,0,60,9.0,2,27,1,8.0,1.0,2,False,1.0,43.67993,28,0.21,90,4,365
4.736198448394496,114.0,100.0,True,5,False,0,0,10.0,0,122,1,10.0,1.0,1,False,1.0,43.64056,28,0.02,0,2,0
5.241747015059643,189.0,93.0,True,5,False,0,0,10.0,0,122,2,9.0,1.0,1,False,1.0,43.64296,28,0.1,0,2,0
4.248495242049359,70.0,93.0,True,5,False,15,28,10.0,0,23,2,9.0,1.0,4,True,1.0,43.66202,28,5.08,58,2,237
2.995732273553991,20.0,83.0,True,36,False,1,60,10.0,2,27,1,8.0,1.0,2,False,1.0,43.67993,28,0.27,90,2,365
5.010635294096256,150.0,40.0,True,8,False,0,0,4.0,0,132,4,6.0,2.0,1,False,2.0,43.78057,28,0.02,0,7,0
5.3471075307174685,210.0,100.0,False,36,False,0,0,10.0,2,110,1,10.0,1.0,1,False,1.0,43.66097,28,0.02,0,2,0
4.499809670330265,90.0,95.0,True,14,False,3,0,10.0,0,58,2,10.0,1.0,4,False,1.0,43.63969,28,0.28,0,2,96
4.442651256490317,85.0,98.0,True,5,False,0,0,10.0,0,12,4,10.0,2.0,1,False,1.0,43.6937,28,0.77,0,2,0
4.74493212836325,115.0,97.0,True,5,False,2,40,10.0,0,129,5,10.0,3.0,4,False,2.0,43.76273,28,0.46,70,5,345
3.828641396489095,46.0,97.0,True,21,True,23,49,10.0,2,71,3,10.0,1.0,4,True,1.0,43.65193,1,3.83,49,4,49
4.174387269895637,65.0,98.0,True,11,False,5,0,10.0,0,102,2,10.0,1.0,4,False,1.0,43.67052,28,0.44,0,2,0
4.382026634673881,80.0,99.0,True,5,False,2,25,10.0,0,86,4,10.0,2.0,4,True,1.0,43.78783,28,0.6,55,2,330
3.7612001156935615,43.0,100.0,True,21,False,0,4,10.0,2,19,1,10.0,1.0,3,False,1.0,43.66926,28,0.02,34,2,171
4.605170185988092,100.0,90.0,True,8,False,0,0,9.0,0,122,2,10.0,1.0,1,False,1.0,43.64098,28,0.03,0,2,0
3.4011973816621555,30.0,100.0,True,36,False,1,60,10.0,2,138,1,9.0,1.0,4,False,1.0,43.76852,30,0.09,90,2,365
4.74493212836325,115.0,97.0,True,5,True,9,40,10.0,0,94,4,10.0,1.0,4,True,1.0,43.65809,60,2.86,60,2,98
4.174387269895637,65.0,96.0,True,36,False,1,0,10.0,2,135,1,10.0,1.0,2,True,1.0,43.68052,7,0.45,20,3,295
5.147494476813453,172.0,98.0,True,8,False,0,0,10.0,0,122,5,9.0,2.0,1,False,2.0,43.64248,28,1.97,0,5,0
4.465908118654584,87.0,100.0,True,5,False,0,0,8.0,0,129,3,8.0,2.0,1,False,1.0,43.7771,28,0.02,0,2,0
4.605170185988092,100.0,100.0,True,21,False,0,0,10.0,2,122,1,10.0,1.0,1,False,1.0,43.6418,28,0.02,0,2,0
4.700480365792417,110.0,93.0,True,8,False,5,1,9.0,0,122,4,9.0,2.0,2,False,1.0,43.64309,28,2.02,1,2,1
4.7535901911063645,116.0,95.0,True,8,False,51,25,10.0,0,122,4,10.0,2.0,4,True,1.0,43.64163,28,5.19,45,2,105
4.700480365792417,110.0,100.0,True,8,False,0,0,10.0,0,122,4,10.0,1.0,1,False,1.0,43.64376,28,0.08,0,2,0
3.80666248977032,45.0,96.0,True,36,True,0,0,10.0,2,92,2,9.0,1.0,1,False,1.0,43.68229,1,0.56,0,8,0
6.81783057145415,914.0,96.0,True,5,False,0,0,10.0,0,122,5,9.0,3.0,1,False,2.0,43.639,2,0.92,0,7,0
6.214608098422191,500.0,100.0,False,21,False,0,0,10.0,2,122,1,10.0,1.0,1,False,1.0,43.64233,28,0.02,0,2,0
4.356708826689592,78.0,100.0,True,8,False,0,0,10.0,0,122,2,10.0,1.0,1,False,1.0,43.64109,28,0.1,0,2,0
5.075173815233827,160.0,100.0,True,5,False,27,0,10.0,0,122,2,10.0,1.0,1,True,1.0,43.64976,29,5.77,0,2,1
4.454347296253507,86.0,99.0,True,5,False,3,33,10.0,0,6,3,10.0,2.0,4,True,1.0,43.65411,28,2.02,35,2,257
4.770684624465665,118.0,96.0,True,5,False,0,60,10.0,0,122,4,10.0,1.0,1,False,1.0,43.64878,28,2.52,90,2,364
4.31748811353631,75.0,97.0,True,28,False,0,58,10.0,2,98,1,10.0,1.0,1,False,1.0,43.77556,360,0.11,88,3,363
3.871201010907891,48.0,94.0,True,14,False,11,49,10.0,0,34,4,8.0,2.0,3,False,1.0,43.65898,28,3.92,79,2,169
5.298317366548036,200.0,97.0,True,14,False,4,25,10.0,0,21,4,10.0,2.0,4,False,2.0,43.67464,2,0.74,39,2,275
4.663439094112067,106.0,98.0,True,5,False,0,0,9.0,0,122,4,10.0,1.0,1,False,1.0,43.64282,28,0.13,0,2,0
5.298317366548036,200.0,94.0,True,5,False,0,0,10.0,0,122,3,8.0,1.0,1,False,1.0,43.64157,28,0.12,0,2,0
3.218875824868201,25.0,93.0,True,14,False,0,0,10.0,0,3,2,9.0,1.0,1,False,1.0,43.66903,28,0.17,0,7,0
4.787491742782046,120.0,95.0,True,8,False,0,0,9.0,0,77,2,9.0,1.0,1,False,1.0,43.62985,28,0.13,0,2,0
4.499809670330265,90.0,98.0,True,21,False,0,0,10.0,2,122,2,10.0,1.0,1,False,1.0,43.63849,28,0.57,0,3,0
4.859812404361672,129.0,95.0,True,5,False,1,28,10.0,0,88,2,10.0,2.0,4,False,2.0,43.66817,28,0.89,58,2,333
4.867534450455582,130.0,99.0,True,15,False,5,0,10.0,0,122,3,10.0,1.0,1,True,1.0,43.64737,28,4.36,0,2,0
5.459585514144159,235.0,100.0,True,14,False,0,0,10.0,0,70,6,10.0,4.0,1,False,3.0,43.70069,28,0.02,0,7,147
4.59511985013459,99.0,96.0,True,5,False,0,25,10.0,0,87,2,9.0,1.0,3,False,1.0,43.64354,28,0.63,55,2,330
4.31748811353631,75.0,100.0,True,28,False,0,60,10.0,2,82,1,10.0,1.0,1,False,1.0,43.71254,90,0.09,90,3,365
4.248495242049359,70.0,98.0,True,11,False,0,0,10.0,0,30,2,10.0,1.0,1,False,1.0,43.77628,30,0.2,0,2,0
3.367295829986474,29.0,94.0,True,36,True,16,0,10.0,2,83,1,9.0,1.0,4,False,1.0,43.69945,2,3.07,0,6,0
4.0943445622221,60.0,99.0,True,21,False,0,57,10.0,2,83,1,10.0,1.0,1,False,1.0,43.71281,28,0.26,87,4,87
5.247024072160486,190.0,93.0,True,18,False,0,0,10.0,0,119,3,9.0,1.0,1,False,1.0,43.64648,28,0.43,0,2,0
4.59511985013459,99.0,98.0,True,8,True,0,0,10.0,0,122,4,9.0,2.0,1,False,2.0,43.64782,28,0.18,0,7,0
4.624972813284271,102.0,98.0,True,8,False,0,40,9.0,0,122,2,10.0,1.0,1,True,1.0,43.6443,30,0.17,70,2,345
4.8283137373023015,125.0,92.0,True,8,False,0,0,10.0,0,122,3,8.0,1.0,1,False,1.0,43.64333,28,0.49,0,2,0
4.290459441148391,73.0,87.0,True,21,False,0,60,9.0,2,66,2,10.0,1.0,1,False,1.0,43.66313,28,0.05,90,4,180
4.07753744390572,59.0,97.0,True,5,False,0,0,10.0,0,86,4,9.0,2.0,1,False,1.0,43.79153,4,0.37,0,2,223
6.056784013228625,427.0,99.0,True,8,False,0,8,10.0,0,23,8,10.0,3.0,3,False,3.0,43.66042,90,0.45,8,7,225
4.248495242049359,70.0,99.0,True,8,False,0,0,10.0,0,87,2,10.0,1.0,1,False,1.0,43.64024,28,0.88,0,2,0
5.010635294096256,150.0,100.0,True,14,False,0,0,10.0,0,46,5,10.0,2.0,1,False,2.0,43.68039,28,0.05,0,7,0
5.010635294096256,150.0,80.0,True,5,False,0,0,9.0,0,87,2,7.0,1.0,1,False,1.0,43.64068,28,0.05,0,2,0
5.003946305945459,149.0,92.0,True,5,False,0,0,10.0,0,23,6,9.0,2.0,1,True,2.0,43.66668,28,2.17,0,2,0
6.752270376141742,856.0,92.0,True,8,False,0,60,10.0,0,122,10,9.0,6.0,1,False,3.0,43.64134,28,1.27,90,7,365
4.59511985013459,99.0,98.0,True,8,False,0,0,10.0,0,122,2,10.0,1.0,1,False,1.0,43.64446,28,0.35,0,2,0
4.919980925828125,137.0,97.0,True,8,False,0,0,10.0,0,122,2,9.0,1.0,1,True,1.0,43.64331,28,1.34,0,2,0
4.867534450455582,130.0,95.0,True,5,False,0,40,10.0,0,23,2,10.0,1.0,1,False,1.0,43.66534,28,0.7,70,2,345
4.564348191467836,96.0,100.0,True,14,True,6,42,10.0,0,19,2,10.0,1.0,4,False,1.0,43.66561,30,0.98,72,2,347
5.19295685089021,180.0,98.0,True,8,False,11,41,10.0,0,79,5,10.0,2.0,4,True,2.0,43.65672,5,1.2,71,2,346
3.688879454113936,40.0,84.0,True,36,False,2,9,10.0,2,128,1,9.0,1.0,3,False,1.0,43.76143,28,0.15,39,4,314
4.189654742026425,66.0,94.0,True,5,False,1,55,10.0,0,91,2,10.0,1.0,4,False,1.0,43.69139,2,1.29,85,2,360
3.555348061489413,35.0,93.0,True,36,False,0,41,10.0,2,123,1,9.0,1.0,3,False,1.0,43.76067,28,0.09,71,8,346
4.997212273764115,148.0,99.0,True,5,False,0,0,10.0,0,44,2,10.0,1.0,2,True,1.0,43.68779,28,0.61,0,2,68
4.04305126783455,57.0,95.0,True,8,False,0,0,9.0,0,34,2,9.0,1.0,1,False,1.0,43.65647,28,0.23,0,2,0
4.174387269895637,65.0,94.0,True,8,False,5,0,9.0,0,122,5,9.0,3.0,1,True,1.0,43.64623,29,1.62,11,2,100
4.189654742026425,66.0,90.0,True,36,False,3,60,10.0,2,6,2,9.0,1.0,3,False,1.0,43.66765,1,4.67,90,4,365
4.465908118654584,87.0,100.0,True,5,False,0,0,10.0,0,130,3,10.0,1.0,1,False,1.0,43.77203,28,0.11,0,2,0
5.966146739123692,390.0,86.0,True,14,False,0,0,10.0,0,50,8,9.0,5.0,1,False,4.0,43.64795,28,0.12,0,9,0
6.54965074223381,699.0,99.0,False,14,False,0,0,10.0,0,23,12,10.0,6.0,0,False,4.0,43.66073,28,2.28,0,9,0
4.74493212836325,115.0,99.0,True,8,False,0,25,10.0,0,87,2,10.0,1.0,4,True,1.0,43.63754,5,2.6,25,2,25
4.382026634673881,80.0,100.0,True,14,False,0,60,10.0,0,130,5,10.0,2.0,3,True,2.0,43.77235,29,0.07,90,2,365
4.962844630259907,143.0,95.0,True,14,False,0,0,10.0,0,119,5,10.0,3.0,1,False,3.0,43.64938,28,0.12,0,5,0
4.77912349311153,119.0,97.0,True,8,True,4,0,10.0,0,122,3,9.0,2.0,4,True,1.0,43.64148,28,6.84,28,2,28
7.280008252884188,1451.0,93.0,True,8,False,0,57,10.0,0,109,3,10.0,1.0,1,True,1.0,43.64065,30,0.05,87,2,362
4.499809670330265,90.0,97.0,True,8,False,0,0,10.0,0,87,2,10.0,1.0,1,False,1.0,43.64051,28,0.1,0,2,0
4.532599493153256,93.0,90.0,True,5,False,0,0,9.0,0,62,3,8.0,2.0,1,False,1.0,43.65263,28,0.03,0,2,0
3.4011973816621555,30.0,93.0,True,36,False,0,0,10.0,2,92,2,9.0,1.0,1,False,1.0,43.68049,28,0.77,0,8,0
5.700443573390687,299.0,94.0,True,21,True,2,60,9.0,2,122,2,8.0,1.0,4,False,1.0,43.64163,1,3.76,90,4,365
5.293304824724492,199.0,91.0,True,21,True,6,60,10.0,2,122,2,9.0,1.0,4,False,1.0,43.64163,1,3.75,90,25,365
5.556828061699537,259.0,94.0,True,21,True,0,60,9.0,2,122,2,9.0,1.0,4,False,1.0,43.64163,1,3.54,90,25,365
4.442651256490317,85.0,88.0,True,21,False,0,0,10.0,2,122,2,8.0,1.0,1,False,1.0,43.64282,28,0.08,0,2,0
4.3694478524670215,79.0,100.0,True,11,False,4,3,10.0,0,34,2,10.0,1.0,4,False,1.0,43.6566,2,0.49,3,5,3
4.04305126783455,57.0,60.0,True,36,False,0,59,8.0,2,66,1,3.0,1.0,1,False,1.0,43.65304,28,0.03,89,4,364
5.298317366548036,200.0,80.0,True,8,False,0,58,10.0,0,122,3,6.0,1.0,1,False,1.0,43.64794,28,0.02,87,2,87
4.31748811353631,75.0,100.0,True,36,False,0,0,10.0,2,91,2,10.0,1.0,1,True,1.0,43.69863,28,0.03,0,3,0
5.521460917862246,250.0,93.0,True,14,False,0,60,10.0,0,117,4,9.0,2.0,1,False,2.0,43.73735,30,0.51,90,7,90
4.663439094112067,106.0,95.0,True,8,True,18,0,10.0,0,6,3,9.0,1.0,4,False,1.0,43.66153,2,2.13,0,2,0
4.859812404361672,129.0,97.0,True,5,False,3,60,10.0,0,25,4,10.0,2.0,4,False,1.0,43.74492,14,2.87,90,2,365
4.48863636973214,89.0,90.0,True,5,False,0,0,10.0,0,6,3,7.0,2.0,1,False,1.0,43.66138,28,0.09,0,2,0
5.303304908059076,201.0,98.0,True,5,False,0,0,10.0,0,122,5,10.0,2.0,1,False,2.0,43.64284,28,0.85,0,5,0
4.934473933130692,139.0,93.0,True,5,False,2,0,10.0,0,67,2,9.0,1.0,1,True,1.0,43.76254,28,2.3,0,2,223
4.382026634673881,80.0,100.0,True,28,False,0,0,10.0,2,122,1,10.0,1.0,1,False,1.0,43.64621,28,0.12,0,4,0
3.9889840465642745,54.0,100.0,True,8,False,0,60,10.0,0,122,2,9.0,1.0,4,False,1.0,43.64954,30,0.17,90,2,365
4.941642422609304,140.0,94.0,True,14,False,5,17,10.0,0,130,6,10.0,6.0,3,True,3.0,43.77232,28,0.36,47,5,322
4.442651256490317,85.0,97.0,True,14,False,2,59,10.0,0,50,2,9.0,1.0,1,True,1.0,43.64695,28,1.47,89,2,179
4.820281565605037,124.0,93.0,True,5,False,0,53,9.0,0,122,2,9.0,1.0,1,False,1.0,43.64728,180,0.2,83,2,173
3.871201010907891,48.0,98.0,True,21,False,0,59,9.0,2,87,1,9.0,0.0,1,False,1.0,43.64176,28,0.2,89,4,179
6.976348070447749,1071.0,93.0,True,8,False,11,59,9.0,0,122,16,9.0,7.0,4,False,3.0,43.6406,1,2.44,88,15,88
3.8918202981106265,49.0,93.0,True,5,True,0,0,10.0,0,27,2,8.0,1.0,1,False,1.0,43.68054,28,0.05,0,2,0
4.934473933130692,139.0,94.0,True,8,False,0,53,10.0,0,129,4,10.0,2.0,1,False,2.0,43.7591,30,0.48,83,7,358
3.737669618283368,42.0,100.0,True,5,False,0,0,10.0,0,110,1,10.0,1.0,1,False,1.0,43.66617,28,0.03,0,2,0
4.718498871295094,112.0,98.0,True,8,True,22,0,10.0,0,122,4,10.0,1.0,4,False,1.0,43.6423,28,8.01,2,2,103
4.382026634673881,80.0,80.0,True,8,False,0,0,10.0,0,122,4,9.0,2.0,1,False,1.0,43.6377,28,0.03,0,2,0
4.605170185988092,100.0,100.0,True,14,False,0,0,10.0,0,103,2,10.0,1.0,1,False,1.0,43.64512,28,0.04,0,2,0
4.983606621708336,146.0,97.0,True,37,False,28,33,10.0,2,71,3,10.0,2.0,4,True,1.0,43.64932,1,4.87,63,3,338
4.605170185988092,100.0,98.0,True,5,False,0,0,10.0,0,122,4,10.0,2.0,1,True,2.0,43.64125,28,3.07,0,5,0
5.135798437050262,170.0,96.0,True,5,False,0,60,9.0,0,6,2,9.0,2.0,3,True,1.0,43.65804,61,0.24,90,2,365
5.003946305945459,149.0,70.0,False,16,False,0,0,10.0,0,23,2,8.0,1.0,1,False,1.0,43.66984,28,0.03,0,2,0
4.6443908991413725,104.0,94.0,True,8,False,27,60,10.0,0,129,4,9.0,3.0,4,False,1.0,43.75584,28,1.86,90,2,365
5.187385805840755,179.0,87.0,True,18,False,0,0,9.0,0,32,2,8.0,1.0,1,False,1.0,43.66699,28,0.1,0,2,0
6.1092475827643655,450.0,98.0,True,15,False,0,0,10.0,0,122,2,10.0,1.0,1,False,1.0,43.64284,28,0.2,0,2,0
4.330733340286331,76.0,96.0,True,28,False,0,60,10.0,2,87,1,10.0,0.0,1,True,1.0,43.63446,28,0.49,90,4,364
4.74493212836325,115.0,91.0,True,5,False,42,0,9.0,0,87,5,9.0,3.0,1,False,2.0,43.63723,30,2.94,0,2,0
5.303304908059076,201.0,97.0,True,8,False,0,0,10.0,0,122,3,10.0,1.0,1,False,1.0,43.64605,28,0.71,0,2,0
5.0369526024136295,154.0,98.0,True,8,False,5,0,10.0,0,122,5,10.0,3.0,1,False,1.0,43.64388,28,2.49,0,2,0
4.700480365792417,110.0,98.0,True,18,False,0,0,10.0,0,94,6,10.0,3.0,1,True,3.0,43.6646,28,1.33,0,2,0
3.218875824868201,25.0,80.0,False,21,False,0,0,10.0,2,94,1,10.0,1.0,1,False,1.0,43.6608,28,0.02,0,2,0
4.605170185988092,100.0,96.0,True,5,True,0,0,10.0,0,122,2,10.0,1.0,1,False,1.0,43.64099,28,0.57,0,2,0
4.59511985013459,99.0,96.0,True,8,False,0,0,9.0,0,122,4,9.0,2.0,1,False,1.0,43.64545,28,8.45,0,2,132
4.770684624465665,118.0,96.0,True,8,False,0,0,10.0,0,6,4,10.0,2.0,1,False,2.0,43.66098,28,0.47,0,2,0
5.010635294096256,150.0,100.0,True,14,False,0,0,10.0,0,28,6,10.0,4.0,1,False,4.0,43.68138,28,0.02,0,2,0
5.796057750765372,329.0,99.0,True,14,False,1,0,10.0,0,79,6,10.0,3.0,1,True,3.0,43.65801,2,1.74,0,9,101
4.262679877041316,71.0,96.0,True,42,False,0,40,10.0,2,14,2,10.0,1.0,4,False,1.0,43.67653,5,0.55,62,3,163
5.438079308923196,230.0,100.0,True,14,False,1,32,10.0,0,50,5,10.0,3.0,2,False,3.0,43.64935,29,0.26,62,2,62
3.951243718581428,52.0,100.0,True,18,False,0,30,10.0,0,131,1,10.0,2.0,0,False,2.0,43.67699,28,0.07,60,7,150
3.49650756146648,33.0,93.0,True,36,False,1,0,10.0,2,85,1,9.0,1.0,3,False,1.0,43.78409,28,0.65,0,4,0
5.298317366548036,200.0,97.0,True,8,True,0,0,10.0,0,3,4,10.0,2.0,1,True,2.0,43.67092,28,1.73,0,7,0
4.0943445622221,60.0,87.0,True,36,False,0,0,10.0,2,62,2,9.0,1.0,1,False,1.0,43.65164,28,0.05,0,2,0
4.007333185232471,55.0,95.0,True,5,True,9,10,10.0,0,32,3,9.0,2.0,4,True,1.0,43.6714,28,1.76,27,2,302
4.219507705176107,68.0,98.0,True,36,False,0,0,10.0,2,62,2,10.0,1.0,1,False,1.0,43.65502,28,0.71,0,3,0
4.653960350157523,105.0,94.0,True,5,False,0,60,10.0,0,82,2,9.0,1.0,0,False,1.0,43.71374,2,0.65,90,2,365
4.262679877041316,71.0,85.0,True,36,False,0,0,9.0,2,71,4,9.0,2.0,1,False,1.0,43.64752,28,0.27,0,2,0
3.912023005428146,50.0,95.0,True,28,True,0,59,10.0,2,81,2,10.0,1.0,1,False,1.0,43.75104,30,0.25,89,3,178
